535,'\r\n\tMedia Gallery Institute of Science - Nirma University\r\n'
536,'\r\n\tStaff achievement: The Best Staff Member Award  Nirma University - Institute of Science - Nirma University\r\n'
537,'\r\n\t2AR415 - Environmental Science II (Light and Sound) -  - Institute of Architecture and Planning - Nirma University\r\n'
538,'\r\n\t2AR414 - Structures IV (Structural systems) -  - Institute of Architecture and Planning - Nirma University\r\n'
539,'\r\n\t2AR412 - History and Theory III (Renaissance and Mughal) -  - Institute of Architecture and Planning - Nirma University\r\n'
540,'\r\n\t2AR216 - History and Theory I (Early civilisations of World) -  - Institute of Architecture and Planning - Nirma University\r\n'
541,'\r\n\t2AR411 - Architectural Design Studio-IV -  - Institute of Architecture and Planning - Nirma University\r\n'
542,'\r\n\tRSP II - Related Study Programme II -  - Institute of Architecture and Planning - Nirma University\r\n'
543,'\r\n\t2AR214 - Building Construction & Technology II (Connections and Joinery) -  - Institute of Architecture and Planning - Nirma University\r\n'
544,'\r\n\t2AR215 - Structure II (Fundamental B) -  - Institute of Architecture and Planning - Nirma University\r\n'
545,'\r\n\t2AR213 - Architectural Graphic Techniques II -  - Institute of Architecture and Planning - Nirma University\r\n'
546,'\r\n\t2AR212 - Architectural Design Studio-II (Design Language) -  - Institute of Architecture and Planning - Nirma University\r\n'
547,'\r\n\t2AR211 - Basic Design II -  - Institute of Architecture and Planning - Nirma University\r\n'
548,'\r\n\tA workshop on Paralegal Legal Activities - Institute of Law - Nirma University\r\n'
549,'\r\n\tGuidelines  National Students Conference IHL\r\n'
550,'\r\n\tImportant Dates  National Conference on IHL\r\n'
551,'\r\n\tObjectives and Themes of National Conference IHL\r\n'
552,'\r\n\tModel United  Nations Conference 2015\r\n'
553,'\r\n\tCourses of Department of Architecture and Planning - Institute of Architecture and Planning - Nirma University\r\n'
554,'\r\n\tInstitute of Law  Nirma University\r\n'
555,'\r\n\t 2017 News Archived Institute of Science - Nirma University\r\n'
556,'\r\n\tLatest News - Latest Updates - Institute of Science - Nirma University\r\n'
557,'\r\n\tLatest Events - Institute of Science - Nirma University\r\n'
558,'\r\n\tAbout Nirma University\r\n'
559,'\r\n\tArbitration Training Workshop for ILNU students - Institute of Law - Nirma University\r\n'
560,'\r\n\tAll India Moot Court Competition 2015  Institute of Law  Nirma University\r\n'
561,'\r\n\tExpert Lecture by Michel Danino on March 18  2015 - Institute of Law - Nirma University\r\n'
562,'\r\n\tILNU organizes an Expert Lecture by Neeladri Chaterjee  Associate Professor  Kalyani University  Kolkata  on â\x80\x9cColonialism and Modernity; Indian Experienceâ\x80\x9d for the Semester 6 on 4th April 2015 - Institute of Law - Nirma University\r\n'
563,'\r\n\tNirma University\r\n'
564,'\r\n\t August 2017 News Archived Institute of Science - Nirma University\r\n'
565,'\r\n\t April 2017 News Archived Institute of Science - Nirma University\r\n'
566,'\r\n\t January 2017 News Archived Institute of Science - Nirma University\r\n'
567,'\r\n\t 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
568,'\r\n\t July 2017 News Archived Institute of Science - Nirma University\r\n'
569,'\r\n\t 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
570,'\r\n\t 2013 Media Room archive  Media Gallery archive - 2013  Institute of Science - Nirma University\r\n'
571,'\r\n\tCourses of Institute of Architecture and Planning - Nirma University\r\n'
572,'\r\n\tOne day workshop on "Grow your cells and harvest the chromosomes: Methods & Mechanisms of Human Cytogenetics" held on 8th January 2015 - Institute of Science - Nirma University\r\n'
573,'\r\n\tGuest lecture by Dr. Mahaveer Sharma - Institute of Science - Nirma University\r\n'
574,'\r\n\tNational Science Day Celebrations - Institute of Science - Nirma University\r\n'
575,'\r\n\tGuest lecture by Prof. Prashant Phale  IIT Bombay - Institute of Science - Nirma University\r\n'
576,'\r\n\tInvited talk for the 1st semester M.Sc. students of Institute of Science - Institute of Science - Nirma University\r\n'
577,'\r\n\tOrientation Programme from 6th July to 11th July 2015 - Institute of Science - Nirma University\r\n'
578,'\r\n\tFDP on Microscopy and Imaging Techniques - Institute of Science - Nirma University\r\n'
579,'\r\n\tFDP on Systems Biology - Institute of Science - Nirma University\r\n'
580,'\r\n\tImportant Dates  Model United  Nations Conference 2015\r\n'
581,'\r\n\t 2014 News Archived Institute of Science - Nirma University\r\n'
582,'\r\n\t 2015 News Archived Institute of Science - Nirma University\r\n'
583,'\r\n\tNational conference on â\x80\x9c"Malaria Parasite Biology: Drug Designing & Vaccine Development" held during 9 & 10 September  2016. - Institute of Science - Nirma University\r\n'
584,'\r\n\tWorkshop on â\x80\x9cIn Vitro: Art & Science of Cell Cultureâ\x80\x9d - Institute of Science - Nirma University\r\n'
585,'\r\n\tFDP on Functional Genomics and Proteomics - Institute of Science - Nirma University\r\n'
586,'\r\n\t 2016 News Archived Institute of Science - Nirma University\r\n'
587,'\r\n\t19th Nirma University Convocation - Institute of Law - Nirma University\r\n'
588,'\r\n\tMoot Court Training Workshop - Institute of Law - Nirma University\r\n'
589,'\r\n\tFaculty Refresher Programme - Institute of Law - Nirma University\r\n'
590,'\r\n\tILNU organizes an Expert Lecture by Murali Neelakantan  on â\x80\x9cCareer options and preparation for professional life after law schoolâ\x80\x9d for the 3rd and 4th year on 11th April 2015 - Institute of Law - Nirma University\r\n'
591,'\r\n\r\n'
592,'\r\n\tInstitute of Law  Nirma University organises Mediation Training Workshop - Institute of Law - Nirma University\r\n'
593,'\r\n\tEducational Fair  Times Education Boutique 2015 in Kolkata - Institute of Law - Nirma University\r\n'
594,'\r\n\tlntra Mural Moot Court Training - Institute of Law - Nirma University\r\n'
595,'\r\n\t September 2013 Media Room archive  Media Gallery archive - 2013  Institute of Science - Nirma University\r\n'
596,'\r\n\t September 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
597,'\r\n\tNews Detail\r\n'
598,'\r\n\t October 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
599,'\r\n\tNews Detail\r\n'
600,'\r\n\t7th Annual Public Lecture Series by Prof. (Dr.) Upendra Baxi - Institute of Law - Nirma University\r\n'
601,'\r\n\tOrientation Program 2015 - Institute of Law - Nirma University\r\n'
602,'\r\n\tlntra Mural for Debating and Argumentative Skills - Institute of Law - Nirma University\r\n'
603,'\r\n\t April 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
604,'\r\n\t March 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
605,'\r\n\tTangerine 3.0 - Institute of Law - Nirma University\r\n'
606,'\r\n\tWorkshop on Corporate Law I - Institute of Law - Nirma University\r\n'
607,'\r\n\tA workshop on "Law and Justice in Globalizing World" by Prof. (Dr.) Manoj Kumar Sinha - Institute of Law - Nirma University\r\n'
608,'\r\n\tLAW APPRECIATION PROGRAMME AND TOT FOR PARALEGALS - Institute of Law - Nirma University\r\n'
609,'\r\n\tCorporate Restructuring and Corporate Insolvency - Institute of Law - Nirma University\r\n'
610,'\r\n\tA Panel Discussion on  â\x80\x9cPluralism and Human Rights: Dilemmas and Difficultiesâ\x80\x9d - Institute of Law - Nirma University\r\n'
611,'\r\n\tNews Detail\r\n'
612,'\r\n\tNews Detail\r\n'
613,'\r\n\tNews Detail\r\n'
614,'\r\n\tNews Detail\r\n'
615,'\r\n\tNews Detail\r\n'
616,'\r\n\tNews Detail\r\n'
617,'\r\n\tNews Detail\r\n'
618,'\r\n\tNews Detail\r\n'
619,'\r\n\t December 2016 News Archived Institute of Science - Nirma University\r\n'
620,'\r\n\t October 2016 News Archived Institute of Science - Nirma University\r\n'
621,'\r\n\t September 2016 News Archived Institute of Science - Nirma University\r\n'
622,'\r\n\t April 2016 News Archived Institute of Science - Nirma University\r\n'
623,'\r\n\t July 2016 News Archived Institute of Science - Nirma University\r\n'
624,'\r\n\t December 2014 News Archived Institute of Science - Nirma University\r\n'
625,'\r\n\t September 2014 News Archived Institute of Science - Nirma University\r\n'
626,'\r\n\t July 2014 News Archived Institute of Science - Nirma University\r\n'
627,'\r\n\tWorkshop On  â\x80\x9cMolecular Biology Techniques:  Cloning to Expressionâ\x80\x9d - Institute of Science - Nirma University\r\n'
628,'\r\n\tPopulation Genetic and its significance - Institute of Science - Nirma University\r\n'
629,'\r\n\r\n'
630,'\r\n\tEssay Competition - Institute of Science - Nirma University\r\n'
631,'\r\n\tExpert Lecture By Dr. Baskaran Thyagarajan - Institute of Science - Nirma University\r\n'
632,'\r\n\r\n'
633,'\r\n\t March 2014 News Archived Institute of Science - Nirma University\r\n'
634,'\r\n\r\n'
635,'\r\n\tNews Detail\r\n'
636,'\r\n\tNews Detail\r\n'
637,'\r\n\tNews Detail\r\n'
638,'\r\n\tNews Detail\r\n'
639,'\r\n\tNews Detail\r\n'
640,'\r\n\t December 2015 News Archived Institute of Science - Nirma University\r\n'
641,'\r\n\t March 2016 News Archived Institute of Science - Nirma University\r\n'
642,'\r\n\t February 2016 News Archived Institute of Science - Nirma University\r\n'
643,'\r\n\t April 2015 News Archived Institute of Science - Nirma University\r\n'
644,'\r\n\t January 2015 News Archived Institute of Science - Nirma University\r\n'
645,'\r\n\t September 2015 News Archived Institute of Science - Nirma University\r\n'
646,'\r\n\t October 2015 News Archived Institute of Science - Nirma University\r\n'
647,'\r\n\t July 2015 News Archived Institute of Science - Nirma University\r\n'
648,'\r\n\t February 2015 News Archived Institute of Science - Nirma University\r\n'
649,'\r\n\t March 2015 News Archived Institute of Science - Nirma University\r\n'
650,'\r\n\tNews Detail\r\n'
651,'\r\n\tNews Detail\r\n'
652,'\r\n\r\n'
653,'\r\n\tJudicial activism and identity based violence - Institute of Law - Nirma University\r\n'
654,'\r\n\tWorkshop on Legal Awareness and Para Legal Writing - Institute of Law - Nirma University\r\n'
655,'\r\n\t8th Foundation Day Celebration on August  18 2015 - Institute of Law - Nirma University\r\n'
656,'\r\n\tCelebrating Foundation Day on 18th August 2015 - Institute of Law - Nirma University\r\n'
657,'\r\n\tConnaissance 2015 - Institute of Law - Nirma University\r\n'
658,'\r\n\t8th Public Lecture of the Annual Public Lecture Series - Institute of Law - Nirma University\r\n'
659,'\r\n\tTwenty-Second Convocation - Institute of Science - Nirma University\r\n'
660,'\r\n\tâ\x80\x9cInnovations in seaweed technologyâ\x80\x9d - Institute of Science - Nirma University\r\n'
661,'\r\n\tFoundation Day - Institute of Science - Nirma University\r\n'
662,'\r\n\tNational conference on "Malaria Parasite Biology: Drug Designing & Vaccine Development" - Institute of Science - Nirma University\r\n'
663,'\r\n\tReniassance 2016 - Institute of Science - Nirma University\r\n'
664,'\r\n\tObservation on (a) Mechanisms of chemical radioprotection and (b) assumption of genetic effect at low doses of Ionizing radiation - Institute of Science - Nirma University\r\n'
665,'\r\n\tAlumni Meet 2016 - Institute of Science - Nirma University\r\n'
666,'\r\n\tRenaissance 2015 - Institute of Science - Nirma University\r\n'
667,'\r\n\tDNA Damage Response Pathway (DDR) from genome maintanance to theraputic target - Institute of Science - Nirma University\r\n'
668,'\r\n\tLibrary Quiz Competition - Institute of Science - Nirma University\r\n'
669,'\r\n\tAdmission Alert - Institute of Science - Nirma University\r\n'
670,'\r\n\tDoing Your Own Thing- Be an Entrepreneur - Institute of Science - Nirma University\r\n'
671,"\r\n\tRecent developments in 'Genomics and Proteomics' - Institute of Science - Nirma University\r\n"
672,"\r\n\t'Workshop on cell culture technique' - Institute of Science - Nirma University\r\n"
673,'\r\n\tM.Sc. Orientation Programme 2016 - Institute of Science - Nirma University\r\n'
674,"\r\n\tTeacher's day Celebration - Institute of Science - Nirma University\r\n"
675,"\r\n\tWorkshop on 'Cytogenetics' under CCE - Institute of Science - Nirma University\r\n"
676,'\r\n\tScientific Advisory Committee meeting - Institute of Science - Nirma University\r\n'
677,'\r\n\tAdvance in Molecular Diagnostic Techniques - Institute of Science - Nirma University\r\n'
678,'\r\n\tPreferential utilization of aromatic compounds over glucose by P. putida CSV86 - Institute of Science - Nirma University\r\n'
679,'\r\n\tJournal Club Presentation - Institute of Science - Nirma University\r\n'
680,'\r\n\tConventions and updates in cancer therapy - Institute of Science - Nirma University\r\n'
681,'\r\n\tOrientation Programme 2015 - Institute of Science - Nirma University\r\n'
682,'\r\n\tMultifunctional Nanomaterials: Design  Synthesis and Biomedical Applications - Institute of Science - Nirma University\r\n'
683,'\r\n\tMode of action of antibiotics: Problems of drug resistance and drug sensitivity  Multiple drug resistance in bacteria - Institute of Science - Nirma University\r\n'
684,'\r\n\tFundamentals of System Biology - Institute of Science - Nirma University\r\n'
685,'\r\n\tRenaissance 2014 - Institute of Science - Nirma University\r\n'
686,'\r\n\tWomen Development Cell Institutional Activities - Institute of Science - Nirma University\r\n'
687,'\r\n\tVIBES 2015 - Institute of Law - Nirma University\r\n'
688,'\r\n\tWorkshop on Next Generation Sequencing - Institute of Science - Nirma University\r\n'
689,'\r\n\tInauguration of IP Clinic - Institute of Law - Nirma University\r\n'
690,'\r\n\tFirst National Client Counseling - Institute of Law - Nirma University\r\n'
691,'\r\n\tCourses of Department of Planning - Institute of Architecture and Planning - Nirma University\r\n'
692,'\r\n\tInternational Conference Strengthening Climate Justice Initiatives: Livelihood Challenges at Local Level with a Focus on Farmers - Institute of Law - Nirma University\r\n'
693,'\r\n\tNational Seminar on Questioning Legal Reality - Institute of Law - Nirma University\r\n'
694,'\r\n\tInstitute of Law - Nirma University  Ahmedabad  Gujarat  India.\r\n'
695,'\r\n\tWorkshop on "Image Management  Attitude Building & Business Etiquette" - Institute of Law - Nirma University\r\n'
696,'\r\n\t6th National Students conference on International Humanitarian and Refugee Laws - Institute of Law - Nirma University\r\n'
697,'\r\n\tFaculty Refresher Programme "How to build GEMS  to  nurture CHAMPs" - Institute of Law - Nirma University\r\n'
698,"\r\n\tSermon 2017 annual Conclave on 'Changing Dynamics of Legal Industry' - Institute of Law - Nirma University\r\n"
699,'\r\n\tAs the tradition goes  the Institute is set to celebrate Hindi Diwas on 14th September 2017 - Institute of Law - Nirma University\r\n'
700,'\r\n\t10th Foundation Day - Institute of Law - Nirma University\r\n'
701,'\r\n\tNews Detail\r\n'
702,'\r\n\tNews Detail\r\n'
703,'\r\n\t April 2016 Media Room archive  Media Gallery archive - 2016  Institute of Law - Nirma University\r\n'
704,'\r\n\t March 2016 Media Room archive  Media Gallery archive - 2016  Institute of Law - Nirma University\r\n'
705,'\r\n\t July 2016 Media Room archive  Media Gallery archive - 2016  Institute of Law - Nirma University\r\n'
706,'\r\n\tMscBioChemAdmission\r\n'
707,'\r\n\t October 2016 Media Room archive  Media Gallery archive - 2016  Institute of Law - Nirma University\r\n'
708,'\r\n\tNews Detail\r\n'
709,'\r\n\t November 2016 Media Room archive  Media Gallery archive - 2016  Institute of Law - Nirma University\r\n'
710,'\r\n\tNews Detail\r\n'
711,'\r\n\tNews Detail\r\n'
712,'\r\n\tNews Detail\r\n'
713,'\r\n\t March 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
714,'\r\n\t April 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
715,'\r\n\t August 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
716,'\r\n\t July 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
717,'\r\n\t June 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
718,'\r\n\t December 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
719,'\r\n\t January 2015 Media Room archive  Media Gallery archive - 2015  Institute of Law - Nirma University\r\n'
720,'\r\n\tMedia Gallery Institute of Law - Nirma University\r\n'
721,'\r\n\t January 2013 Media Room archive  Media Gallery archive - 2013  Institute of Law - Nirma University\r\n'
722,'\r\n\tUG Admissions\r\n'
723,'\r\n\tNews Detail\r\n'
724,'\r\n\tNews Detail\r\n'
725,'\r\n\tFabricated Radiation Hardened Test Chip by VLSI Group of EC Department under ISRO Respond Project - Institute of Technology - Nirma University\r\n'
726,'\r\n\t December 2014 Media Room archive  Media Gallery archive - 2014  Institute of Law - Nirma University\r\n'
727,'\r\n\tLatest Events - Institute of Law - Nirma University\r\n'
728,'\r\n\tLatest News - Latest Updates - Institute of Law - Nirma University\r\n'
729,'\r\n\t February 2017 News Archived Institute of Law - Nirma University\r\n'
730,'\r\n\tIndigenous Development by Electronics and Communication Department - Institute of Technology - Nirma University\r\n'
731,'\r\n\t January 2017 News Archived Institute of Law - Nirma University\r\n'
732,'\r\n\tNews Detail\r\n'
733,'\r\n\tNews Detail\r\n'
734,'\r\n\tInstitute of Science - Nirma University  Ahmedabad  Gujarat  India.\r\n'
735,'\r\n\tILNU the â\x80\x98Best Law Education Instituteâ\x80\x99 - Institute of Law - Nirma University\r\n'
736,'\r\n\tNSS ILNU organized the "Swachchhata Pakhwara" at Jamiyatpura - Institute of Law - Nirma University\r\n'
737,"\r\n\tAnnual Conclave Series - SERMON'17 - Institute of Law - Nirma University\r\n"
738,'\r\n\tIP hall of the fame -IP institute of the year - Institute of Law - Nirma University\r\n'
739,'\r\n\t 2014 News Archived Institute of Law - Nirma University\r\n'
740,'\r\n\t 2015 News Archived Institute of Law - Nirma University\r\n'
741,'\r\n\t 2016 News Archived Institute of Law - Nirma University\r\n'
742,'\r\n\t 2017 News Archived Institute of Law - Nirma University\r\n'
743,'\r\n\tNews Detail\r\n'
744,'\r\n\tNews Detail\r\n'
745,'\r\n\tLatest News - Latest Updates - Institute of Law - Nirma University\r\n'
746,'\r\n\tNews Detail\r\n'
747,'\r\n\tExtension activity at Prakash school - Institute of Technology - Nirma University\r\n'
748,'\r\n\tNews Detail\r\n'
749,'\r\n\tShaheed Diwas Celebrated at Nirma University - Institute of Technology - Nirma University\r\n'
750,'\r\n\tDr. Usha Mehta appointed as Editorial Board Member of IET Computers & Digital Techniques - Institute of Technology - Nirma University\r\n'
751,"\r\n\t'Python for Engineers' for SAC-ISRO Scientists - Institute of Technology - Nirma University\r\n"
752,'\r\n\t April 2017 Media Room archive  Media Gallery archive - 2017  Institute of Law - Nirma University\r\n'
753,"\r\n\t'Python for Engineers' for  SAC-ISRO Scientists - Institute of Technology - Nirma University\r\n"
754,'\r\n\tNews Detail\r\n'
755,'\r\n\t May 2017 Media Room archive  Media Gallery archive - 2017  Institute of Law - Nirma University\r\n'
756,'\r\n\tGTU ATV Championship - 2nd position - Institute of Technology - Nirma University\r\n'
757,'\r\n\tNews Detail\r\n'
758,'\r\n\tNews Detail\r\n'
759,'\r\n\tNews Detail\r\n'
760,'\r\n\tNews Detail\r\n'
761,'\r\n\tNews Detail\r\n'
762,'\r\n\tNews Detail\r\n'
763,'\r\n\tNews Detail\r\n'
764,'\r\n\tNews Detail\r\n'
765,'\r\n\tLatest Events - Institute of Science - Nirma University\r\n'
766,'\r\n\tLatest News - Latest Updates - Institute of Science - Nirma University\r\n'
767,'\r\n\t September 2017 News Archived Institute of Law - Nirma University\r\n'
768,'\r\n\r\n'
769,'\r\n\t June 2017 News Archived Institute of Law - Nirma University\r\n'
770,'\r\n\tMedia Gallery Institute of Science - Nirma University\r\n'
771,'\r\n\t July 2017 News Archived Institute of Law - Nirma University\r\n'
772,'\r\n\t August 2017 News Archived Institute of Law - Nirma University\r\n'
773,'\r\n\t June 2016 News Archived Institute of Law - Nirma University\r\n'
774,'\r\n\t August 2016 News Archived Institute of Law - Nirma University\r\n'
775,'\r\n\t May 2016 News Archived Institute of Law - Nirma University\r\n'
776,'\r\n\t July 2016 News Archived Institute of Law - Nirma University\r\n'
777,'\r\n\t April 2016 News Archived Institute of Law - Nirma University\r\n'
778,'\r\n\t March 2016 News Archived Institute of Law - Nirma University\r\n'
779,'\r\n\t January 2016 News Archived Institute of Law - Nirma University\r\n'
780,'\r\n\t February 2016 News Archived Institute of Law - Nirma University\r\n'
781,'\r\n\t September 2015 News Archived Institute of Law - Nirma University\r\n'
782,'\r\n\t October 2015 News Archived Institute of Law - Nirma University\r\n'
783,'\r\n\t October 2016 News Archived Institute of Law - Nirma University\r\n'
784,'\r\n\t November 2016 News Archived Institute of Law - Nirma University\r\n'
785,'\r\n\t July 2015 News Archived Institute of Law - Nirma University\r\n'
786,'\r\n\t September 2016 News Archived Institute of Law - Nirma University\r\n'
787,'\r\n\t August 2015 News Archived Institute of Law - Nirma University\r\n'
788,'\r\n\t December 2016 News Archived Institute of Law - Nirma University\r\n'
789,'\r\n\t May 2015 News Archived Institute of Law - Nirma University\r\n'
790,'\r\n\t April 2015 News Archived Institute of Law - Nirma University\r\n'
791,'\r\n\t June 2015 News Archived Institute of Law - Nirma University\r\n'
792,'\r\n\tNews Detail\r\n'
793,'\r\n\tNews Detail\r\n'
794,'\r\n\tNews Detail\r\n'
795,'\r\n\tNews Detail\r\n'
796,'\r\n\tNews Detail\r\n'
797,'\r\n\tNews Detail\r\n'
798,'\r\n\tNews Detail\r\n'
799,'\r\n\tNews Detail\r\n'
800,'\r\n\tNews Detail\r\n'
801,'\r\n\tNews Detail\r\n'
802,'\r\n\tNews Detail\r\n'
803,'\r\n\tNews Detail\r\n'
804,'\r\n\tNews Detail\r\n'
805,'\r\n\tTalk and Discourse on Death Penalty in India - Institute of Law - Nirma University\r\n'
806,'\r\n\t9th Annual Public Lecture on â\x80\x9cAccess to Justice: Distant Realityâ\x80\x9d by Honâ\x80\x99ble Mr. Justice Dr. S. Muralidhar - Institute of Law - Nirma University\r\n'
807,'\r\n\tNews Detail\r\n'
808,'\r\n\t 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
809,'\r\n\tNews Detail\r\n'
810,'\r\n\tNews Detail\r\n'
811,'\r\n\tAnnual Public Lecture - Institute of Law - Nirma University\r\n'
812,'\r\n\t 2013 Media Room archive  Media Gallery archive - 2013  Institute of Science - Nirma University\r\n'
813,"\r\n\tScintilla' 17 - Institute of Law - Nirma University\r\n"
814,'\r\n\tProfessional Training Programme - Institute of Law - Nirma University\r\n'
815,'\r\n\tPatent Litigation Course - Institute of Law - Nirma University\r\n'
816,'\r\n\tILNU Model United Nation Conference 2017 - Institute of Law - Nirma University\r\n'
817,'\r\n\tParents-Teachers meeting on January 28  2017 - Institute of Law - Nirma University\r\n'
818,'\r\n\tVIBES (Annual Cultural Festival) 2017 - Institute of Law - Nirma University\r\n'
819,'\r\n\t7th National Moot Court Competition - Institute of Law - Nirma University\r\n'
820,'\r\n\tWorkshop on "Awareness on Policy Making as growing career prospective for lawyers" - Institute of Law - Nirma University\r\n'
821,'\r\n\tWorkshop on "Image Management  Attitude Building & Business Etiquette" - Institute of Law - Nirma University\r\n'
822,'\r\n\t August 2017 News Archived Institute of Science - Nirma University\r\n'
823,'\r\n\tSixth International and Tenth Biennial  Conference of the Indian Society of  Victimology (ISV)  2017 - Institute of Law - Nirma University\r\n'
824,'\r\n\tInteraction on Air and Space Law  Masters of Law  Scholarships - Institute of Law - Nirma University\r\n'
825,'\r\n\tMediation Workshop (Phase I) - Institute of Law - Nirma University\r\n'
826,'\r\n\t July 2017 News Archived Institute of Science - Nirma University\r\n'
827,'\r\n\t January 2017 News Archived Institute of Science - Nirma University\r\n'
828,'\r\n\t April 2017 News Archived Institute of Science - Nirma University\r\n'
829,'\r\n\tOne day workshop on "Grow your cells and harvest the chromosomes: Methods & Mechanisms of Human Cytogenetics" held on 8th January 2015 - Institute of Science - Nirma University\r\n'
830,'\r\n\tReniassance 2017 - Institute of Science - Nirma University\r\n'
831,'\r\n\tFoundation Day Celebration and Public Lecture - Institute of Science - Nirma University\r\n'
832,'\r\n\tNews Detail\r\n'
833,'\r\n\r\n'
834,'\r\n\tIMMUNOCON 2017 - Institute of Science - Nirma University\r\n'
835,'\r\n\tNews Detail\r\n'
836,'\r\n\t 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
837,'\r\n\tLatest News - Latest Updates - Institute of Law - Nirma University\r\n'
838,'\r\n\tNews Detail\r\n'
839,'\r\n\tFaculty Refresher Programme "How to build GEMS  to  nurture CHAMPs" - Institute of Law - Nirma University\r\n'
840,"\r\n\tSermon 2017 annual Conclave on 'Changing Dynamics of Legal Industry' - Institute of Law - Nirma University\r\n"
841,'\r\n\tMediation Training Workshop II - Institute of Law - Nirma University\r\n'
842,'\r\n\t6th National Students conference on International Humanitarian and Refugee Laws - Institute of Law - Nirma University\r\n'
843,'\r\n\t10th Foundation Day - Institute of Law - Nirma University\r\n'
844,'\r\n\tAs the tradition goes  the Institute is set to celebrate Hindi Diwas on 14th September 2017 - Institute of Law - Nirma University\r\n'
845,'\r\n\t March 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
846,'\r\n\t September 2013 Media Room archive  Media Gallery archive - 2013  Institute of Science - Nirma University\r\n'
847,'\r\n\tLatest Events - Institute of Law - Nirma University\r\n'
848,'\r\n\t April 2014 Media Room archive  Media Gallery archive - 2014  Institute of Science - Nirma University\r\n'
849,'\r\n\tConnaissance 8.0 - Institute of Law - Nirma University\r\n'
850,"\r\n\tParent's Teacher Meeting - Institute of Law - Nirma University\r\n"
851,'\r\n\r\n'
852,'\r\n\r\n'
853,'\r\n\tNews Detail\r\n'
854,'\r\n\tGuest lecture by Prof. Prashant Phale  IIT Bombay - Institute of Science - Nirma University\r\n'
855,'\r\n\tFDP on Microscopy and Imaging Techniques - Institute of Science - Nirma University\r\n'
856,'\r\n\tGuest lecture by Dr. Mahaveer Sharma - Institute of Science - Nirma University\r\n'
857,'\r\n\tNational Science Day Celebrations - Institute of Science - Nirma University\r\n'
858,'\r\n\tInvited talk for the 1st semester M.Sc. students of Institute of Science - Institute of Science - Nirma University\r\n'
859,'\r\n\tOrientation Programme from 6th July to 11th July 2015 - Institute of Science - Nirma University\r\n'
860,'\r\n\r\n'
861,'\r\n\t September 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
862,'\r\n\tLatest Events - Institute of Science - Nirma University\r\n'
863,'\r\n\r\n'
864,'\r\n\r\n'
865,'\r\n\tEssay Competition - Institute of Science - Nirma University\r\n'
866,'\r\n\tExpert Lecture By Dr. Baskaran Thyagarajan - Institute of Science - Nirma University\r\n'
867,'\r\n\t October 2016 Media Room archive  Media Gallery archive - 2016  Institute of Science - Nirma University\r\n'
868,'\r\n\r\n'
869,'\r\n\tWorkshop On  â\x80\x9cMolecular Biology Techniques:  Cloning to Expressionâ\x80\x9d - Institute of Science - Nirma University\r\n'
870,'\r\n\tLatest News - Latest Updates - Institute of Science - Nirma University\r\n'
871,'\r\n\tPopulation Genetic and its significance - Institute of Science - Nirma University\r\n'
872,'\r\n\tWorkshop on â\x80\x9cIn Vitro: Art & Science of Cell Cultureâ\x80\x9d - Institute of Science - Nirma University\r\n'
873,'\r\n\tNational conference on â\x80\x9c"Malaria Parasite Biology: Drug Designing & Vaccine Development" held during 9 & 10 September  2016. - Institute of Science - Nirma University\r\n'
874,'\r\n\tNews Detail\r\n'
875,'\r\n\tFDP on Functional Genomics and Proteomics - Institute of Science - Nirma University\r\n'
876,'\r\n\tFDP on Systems Biology - Institute of Science - Nirma University\r\n'
877,'\r\n\t7th Annual Public Lecture Series by Prof. (Dr.) Upendra Baxi - Institute of Law - Nirma University\r\n'
878,'\r\n\tInternational Conference Strengthening Climate Justice Initiatives: Livelihood Challenges at Local Level with a Focus on Farmers - Institute of Law - Nirma University\r\n'
879,'\r\n\tNational Seminar on Questioning Legal Reality - Institute of Law - Nirma University\r\n'
880,'\r\n\tFirst National Client Counseling - Institute of Law - Nirma University\r\n'
881,'\r\n\tInauguration of IP Clinic - Institute of Law - Nirma University\r\n'
882,'\r\n\tVIBES 2015 - Institute of Law - Nirma University\r\n'
